Academic Year	UoS Code	Uos Name	Session	Delivery Mode	Campus
2019	CHNG2806	Separation Processes	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Peter Nicol Russell | 
2019	CHNG3801	Process Plant Design	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG3804	Biochemical Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 09:00-12:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG3805	Particle Processing	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG3806	Risk Management for Chemical Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Wilkinson |  Fri 09:00-11:00 [wks 9] @ Physics | 
2019	CHNG3808	Engineering Macromolecules and Nanocomposites	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 13] @ Chemical Engineering |  Thu 14:00-16:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG4802	Chemical Engineering Design A	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 13:00-14:30 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG4806	Chemical Engineering Design B	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-17:00 [wks 1] @ Chemistry |  Thu 14:00-16:00 [wks 2 to 13] @ Chemistry | 
2019	CHNG4811	Thesis A	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG4811	Thesis A	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG4812	Thesis B	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG4812	Thesis B	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG4813	Engineering Project A	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG4813	Engineering Project A	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG4814	Engineering Project B	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG4814	Engineering Project B	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5001	Process Systems Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 8, 10 to 13] @ Physics | 
2019	CHNG5003	Green Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-11:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5005	Wastewater Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5006	Advanced Wastewater Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 10:00-13:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5020	Capstone Project A	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG5020	Capstone Project A	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5021	Capstone Project B	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG5021	Capstone Project B	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5022	Capstone Project B Extended	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG5022	Capstone Project B Extended	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5222	Dissertation A	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5223	Dissertation B	Semester 2 (S2C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5601	Membrane Science	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG5603	Advanced Process Modelling and Simulation	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-16:00 [wks 1 to 13] @ Chemical Engineering |  Fri 14:00-15:00 [wks 1] @ Chemical Engineering | 
2019	CHNG5605	Bio-Products: Laboratory to Marketplace	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-17:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG9103	Conservation of Mass and Energy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-14:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	CHNG9201	Fluid Mechanics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	CHNG9202	Applied Mathematics for Chemical Engineers	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-11:00 [wks 1 to 13] @ Chemical Engineering |  Fri 09:00-11:00 [wks 1 to 7, 9 to 13] @ Chemical Engineering | 
2019	CHNG9203	Heat and Mass Transfer	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Peter Nicol Russell |  Wed 14:00-15:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	CHNG9204	Chemical Engineering Thermodynamics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 8, 10 to 13] @ Civil & Mining Engineering |  Thu 09:00-11:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG9206	Separation Processes	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Peter Nicol Russell | 
2019	CHNG9301	Process Plant Design	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG9304	Biochemical Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 09:00-12:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG9305	Particle Processing	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-11:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG9306	Risk Management for Chemical Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Wilkinson |  Fri 09:00-11:00 [wks 9] @ Physics | 
2019	CHNG9308	Engineering Macromolecules and Nanocomposites	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 13] @ Chemical Engineering |  Thu 14:00-16:00 [wks 1 to 13] @ Chemical Engineering | 
2019	CHNG9402	Chemical Engineering Design A	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 13:00-14:30 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CHNG9406	Chemical Engineering Design B	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-17:00 [wks 1] @ Chemistry |  Thu 14:00-16:00 [wks 2 to 13] @ Chemistry | 
2019	CHNS1101	Chinese 1A (For Beginners)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-13:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CHNS1101	Chinese 1A (For Beginners)	Int July (S2CIJL)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub |  Tue 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub |  Wed 10:00-11:00 [wks 3, 5] @ in Physics Road Learning Hub |  Thu 10:00-11:00 [wks 3 to 4] @ in Physics Road Learning Hub |  Fri 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub | 
2019	CHNS1102	Chinese 1B (For Beginners)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 8, 10 to 13] @ Physics | 
2019	CHNS1601	Understanding Contemporary China	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-12:00 [wks 1 to 13] @ Quadrangle Building | 
2019	CHNS2003	Gender and Women in Chinese Literature	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-14:00 [wks 1 to 13] @ Madsen | 
2019	CHNS2004	Introduction to Chinese Literature	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 15:00-16:00 [wks 1 to 13] @ Storie Dixson | 
2019	CHNS2601	Chinese 2A (Lower Intermediate)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 13] @ Old Teachers College | 
2019	CHNS2602	Chinese 2B (Lower Intermediate)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ New Law Annexe | 
2019	CHNS2611	Classical Chinese A	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-11:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CHNS2612	Classical Chinese B	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 15:00-17:00 [wks 1 to 13] @ Physics | 
2019	CHNS2613	Communication and Social Change in China	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 3, 5 to 6, 9 to 13] @ Old Teachers College |  Tue 10:00-12:00 [wks 4] @ John Woolley |  Tue 10:00-12:00 [wks 7 to 8] @ Pharmacy | 
2019	CHNS2614	Understanding News About China	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ New Law Annexe | 
2019	CHNS3001	Chinese for Native Speakers 2	Int July (S2CIJL)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub |  Tue 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub |  Wed 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub |  Thu 10:00-11:00 [wks 3 to 5] @ in Physics Road Learning Hub |  Fri 10:00-11:00 [wks 3] @ in Physics Road Learning Hub | 
2019	CHNS3601	Chinese 3A (Upper Intermediate)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-14:00 [wks 1 to 13] @ Quadrangle Building | 
2019	CHNS3602	Chinese 3B (Upper Intermediate)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-14:00 [wks 1 to 13] @ New Law Annexe | 
2019	CHNS3603	Chinese 4A (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CHNS3604	Chinese 4B (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building | 
2019	CHNS3605	Chinese 5A (Upper Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-13:00 [wks 1 to 13] @ New Law Annexe | 
2019	CHNS3606	Chinese Studies 5B (Higher Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ Old Teachers College | 
2019	CHNS3608	Chinese for Business Purposes (A)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-12:00 [wks 1 to 13] @ Education Building | 
2019	CHNS3609	Chinese for Business Purposes (B)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building | 
2019	CHNS3611	Chinese for Specific Purposes 1	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 13] @ New Law Annexe | 
2019	CHNS3612	Chinese for Specific Purposes 2	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building | 
2019	CHNS3621	Case Studies in Chinese Translation	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-11:00 [wks 1 to 13] @ Quadrangle Building | 
2019	CHNS3639	Chinese Cinema	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ J D Stewart | 
2019	CHNS3646	Classical Chinese Fiction	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-13:00 [wks 1 to 13] @ Quadrangle Building | 
2019	CHNS3651	Chinese Drama and Theatre	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-17:00 [wks 1 to 13] @ Old Teachers College | 
2019	CHNS3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	CHNS3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	CISS6001	New Security Challenges	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 17:00-19:00 [wks 1 to 13] @ New Law Annexe | 
2019	CISS6002	Strategy and Security in the Asia-Pacific	Semester 1 (S1C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 13] @ New Law Annexe | 
2019	CISS6004	Health and Security	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CISS6013	Middle East Conflict and Security	Semester 1 (S1C)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Thu 10:00-13:00 [wks 1] @ Sydney Nanoscience Hub |  Thu 10:00-13:00 [wks 2 to 13] @ Quadrangle Building | 
2019	CISS6016	Chinese Foreign and Security Policy	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 17:00-19:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	CIVL1802	Statics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School |  Thu 10:00-11:00 [wks 1 to 13] @ New Law Annexe | 
2019	CIVL1810	Engineering Construction and Surveying	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-15:00 [wks 1 to 8, 10 to 12] @ Seymour Centre |  Mon 13:00-15:00 [wks 13] @ Seymour Centre | 
2019	CIVL2010	Environmental Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CIVL2700	Transport Systems	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-13:00 [wks 1 to 13] @ Abercrombie Business School |  Wed 11:00-13:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CIVL2812	Project Appraisal	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 16:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	CIVL3310	Humanitarian Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 12:00-14:00 [wks 1 to 13] @ Wilkinson | 
2019	CIVL3704	Transport Informatics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 13:00-14:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	CIVL4022	Thesis A	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1] @ Civil & Mining Engineering | 
2019	CIVL4023	Thesis B	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1] @ Civil & Mining Engineering | 
2019	CIVL4024	Engineering Project A	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1] @ Civil & Mining Engineering | 
2019	CIVL4025	Engineering Project B	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1] @ Civil & Mining Engineering | 
2019	CIVL4813	Contracts Formulation and Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 13:00-15:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CIVL4860	Architectural to Structural Design	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-13:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	CIVL4903	Civil Engineering Design	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-10:00 [wks 1 to 13] @ Merewether | (You also have a lecture at Tue 16:00 (wks: 1 to 13) in ABS Lecture Theatre 1110. Both arrayListOfLectures are compulsory. If you have a clash on your timetable, please view the lecture recording.) Tue 16:00-17:00 [wks 1 to 13] @ Abercrombie Business School | (You also have a lecture at Tue 09:00 (wks: 1 to 13) in Merewether Lecture Theatre 1 (Rm 131). Both arrayListOfLectures are compulsory. If you have a clash on your timetable, please view the lecture recording.) Tue 10:00-13:00 [wks 1 to 13] @ Carslaw |
2019	CIVL5266	Steel Structures - Stability	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Merewether | 
2019	CIVL5269	Advanced Concrete Structures	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 09:00-11:00 [wks 1 to 13] @ Chemistry | 
2019	CIVL5277	Structural Rehabilitation and Timber Design	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-12:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CIVL5320	Engineering for Sustainable Development	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-15:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	CIVL5351	Geoenvironmental Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL5452	Foundation Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 15:00-18:00 [wks 1 to 13] @ Physics | 
2019	CIVL5453	Geotechnical Hazards	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 15:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	CIVL5458	Numerical Methods in Civil Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 13] @ Civil & Mining Engineering |  Wed 11:00-13:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL5460	Particle Mechanics for Geotechnics	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-16:00 [wks 1 to 13] @ Carslaw | 
2019	CIVL5668	Fundamentals of Wind Engineering for Design	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL5670	Reservoir, Stream and Coastal Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-16:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL5701	Transport Networks	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-21:00 [wks 1 to 8, 10 to 13] @ Civil & Mining Engineering | 
2019	CIVL5702	Traffic Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Abercrombie Business School |  Wed 16:00-18:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	CIVL5703	Transport Policy, Planning and Deployment	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Civil & Mining Engineering |  Thu 14:00-16:00 [wks 1 to 3, 5 to 13] @ Civil & Mining Engineering | 
2019	CIVL5999	Advanced Research and Analysis	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-15:00 [wks 1 to 6] @ Peter Nicol Russell | 
2019	CIVL6257	Concrete Structures - Prestressed Concrete	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 18:00-20:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL6264	Composite Steel-Concrete Structures	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 18:00-21:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL6267	Steel Structures - Adv Analysis and Design	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL6268	Structural Dynamics	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-21:00 [wks 1 to 8, 10 to 13] @ Civil & Mining Engineering | 
2019	CIVL6450	Analysis and Design of Pile Foundations	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 18:00-20:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	CIVL6454	Rock Engineering	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-20:00 [wks 1 to 13] @ Madsen | 
